name,recipie,category,image_name,image_ext,image_url
Manhattan Tea,"1 1/2 oz. premium bourbon
1/2 oz. sweet vermouth
1 oz. Monin Stone Fruit Syrup
Top with:
3 oz. fresh brewed black tea

Combine ingredients in shaker in the order listed, except sparkling beverage.
Cap and shake vigorously.
Strain into chilled serving glass.
Top with sparkling beverage.
Garnish.",cold_tea,1725660712_4885607.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/e/1/e1d8038d-b092-4013-b7a5-d9b8d18ac3da-2.png
Miss Honey's Milk Tea,"3/4 oz. Monin Honey Syrup
2 pump(s) Monin Peach Concentrated Flavor
4 oz. green tea
3 oz. almond milk

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660718_0208304.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/c/9c4cc645-bac7-4855-93e8-960298c74bf5-2.png
Mountain Melon Tea,"8 oz. fresh brewed tea
1/2 oz. Monin Blackberry Syrup
1/4 oz. Monin Watermelon Syrup

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660723_9997425.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/a/aabccd0d-b7da-4fb4-acf9-e0ae0fcf77fa-1.png
Orange Chai Spice Iced Tea,"ice
1/2 oz. Monin Orange Tangerine Syrup
1/4 oz. Monin Chai Tea Concentrate
7 oz. fresh brewed black tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660729_572768.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/2/4/24e60b1f-fc86-4167-9aaf-9899b0aa760d-2_1.png
Orchard Peach Tea,"8 oz. fresh brewed tea
ice
1 oz. Monin Peach Purée

Fill serving glass with ice.
Add remaining ingredients.
Cap and shake vigorously, or transfer from serving glass to other glass and back.
Garnish.",cold_tea,1725660735_1902099.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/7/1/716fe4a6-5e30-4bf6-8140-c99cb41b2984-1.png
Passion Berry Tea,"1/2 oz. Monin Blueberry Purée
2 pump(s) Monin Passion Fruit Concentrated Flavor
2 oz. lemonade
4 oz. iced tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660740_761145.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/a/0a59401b-976c-4150-bfa2-11b1db156129-2.png
Passion Fruit Iced Tea,"ice
1 oz. Monin Passion Fruit Syrup
7 oz. fresh brewed tea

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",cold_tea,1725660746_3157465.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/a/da7d8181-c140-461b-a271-84135e3bb096-1.png
Passion Fruit Sparklingtea,"6 mL Monin Passion Fruit Concentrated Flavor
5 oz. fresh brewed tea
1/2 oz. pineapple juice
top club soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660752_14234.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/a/4a75690b-2e68-417d-b0e2-09c46f202959-2_1.png
Passion Fruit Tea,"6 mL Monin Passion Fruit Concentrated Flavor
6 mL Monin Pure Cane Syrup
6 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660757_6088684.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/3/03273f5c-edfb-4681-a763-594fd6cbae94-2.png
Peach Cobbler Sun Tea,"1/2 oz. Monin Peach Purée
1/2 oz. Monin Brown Butter Toffee Syrup
3/4 oz. fresh lemon juice
Fill with fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",cold_tea,1725660762_8976219.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/b/9b8ae271-9511-486d-b302-a48360182c78-2_1.png
Peach Iced Tea,"ice
1 oz. Monin Peach Syrup
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660768_538341.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/c/5cfa7907-0580-42f7-9e2f-84a5316531d6-1.png
Peach Mango Tea,"ice
3/4 oz. Monin White Peach Syrup
3 mL Monin Mango Concentrated Flavor
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660774_0858693.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/3/8/38611944-7c9e-4410-9590-09fd0cb04811-2_1.png
Pumpkin Patch Iced Tea,"ice
3/4 oz. Monin Pumpkin Spice Syrup
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660779_7454154.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/1/b/1b3b1a32-a5c3-46d6-9f9f-359ad1175edc-1_1.png
Radical Berry Tea,"1/2 oz. Monin Cranberry Syrup
1/2 oz. Monin Strawberry Syrup
1/2 oz. Monin Blackberry Syrup
8 oz. fresh brewed tea
ice

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660785_8314595.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/b/cbce3b6b-c4c5-4c09-b9ec-9caf02af9978-1.png
Raspberry Iced Tea,"ice
1 oz. Monin Raspberry Syrup
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660791_5339377.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/e/2/e26362d0-d1bc-42fd-b4e1-48afeec0e322-2.png
Raspberry Mint Tea,"ice
1/2 oz. Monin Raspberry Syrup
1/4 oz. Monin Mojito Mix
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660797_4280663.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/e/dedf1a56-cf2c-4441-9f66-c9b693a9e997-1.png
Red Witch Tea,"1/2 oz. Monin Blood Orange Purée
1 pump(s) Monin Ginger Concentrated Flavor
1/4 oz. fresh lemon juice
7 oz. fresh brewed black tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660803_5552516.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/f/bf46a8a4-4435-4e9c-ab66-25dadebbf7f1-2_1.png
Rose Tea,"1/2 oz. Monin Rose Syrup
7 oz. hot tea

Fill serving glass full of hot water to warm glass.
Discard hot water and pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660808_5795863.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/2/d209a3c1-9a8e-4fbb-9c32-55836264320a-1.png
Salted Caramel Toffee Steamer,"1 oz. Monin Sea Salt Caramel Toffee Sauce
1/2 oz. Monin Brown Butter Toffee Syrup
top steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",cold_tea,1725660818_623706.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/f/5f5a7989-335b-429a-878d-cc277b1c307a-2.png
Simply Delicious Mango Tea,"8 oz. fresh brewed black tea
2 pump(s) Monin Mango Concentrated Flavor

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660824_087928.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/1/6/167ef01b-5522-4008-a274-e6ae9d733ad9-2.png
Sparkling Black Raspberry Tea,"ice
1 oz. Monin Black Raspberry Syrup
5 oz. fresh brewed tea
top club soda

Fill serving glass with ice.
Add remaining ingredients except sparkling beverage in the order listed.
Transfer from serving glass to other glass and back to mix.
Top with sparkling beverage and garnish.",cold_tea,1725660830_1513302.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/3/f/3f44a867-cc66-416b-b6ef-dc4b7508721b-2.png
Sparkling Exotic Citrus Green Tea,"ice
1/4 oz. fresh lemon juice
1/4 oz. fresh lime juice
1 oz. Monin Exotic Citrus Syrup
6 oz. green tea
sparkling water

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660836_2660613.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/8/9851892a-a4e2-4317-9b3a-3d33a954403a-1.png
Sparkling Stone Fruit Tea,"1 oz. Monin Stone Fruit Syrup
1/2 oz. cranberry juice
5 oz. fresh brewed tea
splash club soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660845_0154092.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/1/b1d34a60-64d5-4606-87a1-94220a748564-2.png
Spiced Caramel Apple Steamer,"1 oz. Monin Dulce de Leche Sauce
1/2 oz. Monin Cinnamon Syrup
6 oz. steamed milk
3 oz. apple juice

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",cold_tea,1725660850_128017.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/7/5/75f12580-782e-499a-ab07-af20c4751b4e-2.png
Spiced Chai Mango Tea,"1/4 oz. Monin Chai Tea Concentrate
1/2 oz. Monin Mango Syrup
Fill with fresh brewed tea
ice

Fill serving glass with ice.
Add remaining ingredients.
Cap and shake vigorously, or transfer from serving glass to other glass and back.
Garnish.",cold_tea,1725660855_5951781.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/3/a3b2767a-c5df-405b-8458-67f3470f6559-1_1.png
Spiced Turmeric Iced Tea,"1 oz. Monin Golden Turmeric Syrup
6 oz. iced tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660861_0808132.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/1/61e49492-07d5-4e29-ba5d-1fb5a5c90a02-2.png
Spiced Vanilla Apple Tea,"ice
1/4 oz. Monin French Vanilla Syrup
1/2 oz. Monin Cinnamon Bun Syrup
4 oz. apple juice
3 oz. fresh brewed tea

Fill serving glass with ice.
Add remaining ingredients.
Cap and shake vigorously, or transfer from serving glass to other glass and back.
Garnish.",cold_tea,1725660866_8679612.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/7/7/77998549-d8b4-4e2d-b920-cd8bd6ba71fa-1.png
Spicy Mango Iced Tea,"1/2 oz. Monin Mango Purée
1/2 oz. Monin Spicy Mango Syrup
top fresh brewed tea
ice

Fill serving glass with ice.
Add remaining ingredients.
Cap and shake vigorously, or transfer from serving glass to other glass and back.
Garnish.",cold_tea,1725660872_508308.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/a/fa344178-8103-49d5-8e7f-af96c0eddbba-1.png
Spicy Passion Fruit Iced Tea,"3/4 oz. Monin Passion Fruit Syrup
3 mL Monin Jalapeño Concentrated Flavor
6 oz. black tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660877_9458942.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/a/0a98cd65-acf6-456a-8f13-f59c8b4716ec-2_1.png
Stone Fruit Melba Tea Fizz,"ice
5 slice(s) white peach
3 maraschino cherry(ies)
2 pump(s) Monin Raspberry Concentrated Flavor
1/4 oz. Monin Stone Fruit Syrup
2 oz. fresh brewed black tea
5 oz. lemon-lime soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660883_9791343.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/e/f/ef56780a-e07f-4fb3-9917-04f4bb8909ed-2.png
Stone Fruit Tea,"3/4 oz. Monin Stone Fruit Syrup
7 oz. fresh brewed tea
ice

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",cold_tea,1725660889_5401883.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/1/5/15faf1fa-f495-4c23-a6da-a15a686d2a8c-1.png
Strawberry Honey Mango Tea,"1/2 oz. Monin Strawberry Syrup
1/4 oz. Monin Honey Mango Syrup
7 oz. fresh brewed tea
ice

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",cold_tea,1725660895_1482813.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/d/8d82fac1-847f-49df-9224-3bc706ccbebe-1.png
Strawberry Peach Tea,"1/2 oz. Monin Strawberry Purée
1/4 oz. Monin White Peach Syrup
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660900_7869189.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/4/840b6831-ebaf-4e75-a51b-6652321b7784-2_1.png
Strawberry Tea,"1 oz. Monin Strawberry Syrup
8 oz. fresh brewed tea
ice

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660906_3782926.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/2/a/2aa799f9-efce-47c3-911e-51b82098a561-1.png
Sugar Free Blackberry Tea,"1 oz. Monin Sugar Free Blackberry Syrup
8 oz. fresh brewed tea
ice

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660911_573449.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/7/c/7c96cf53-925c-457a-a18d-3951c4a3c76b-1_1.png
Sunburst Iced Tea,"1 oz. Monin Blood Orange Purée
6 mL Monin Peach Concentrated Flavor
6 oz. fresh brewed black tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660917_0526426.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/1/9/190cd62d-5151-4eb5-866f-f025257a9f5d-2_1.png
Sweet Autumn Tea,"3/4 oz. Monin Candy Corn Syrup
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660922_6210008.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/3/0/30035e05-651d-4614-a6c1-6cb801095bb1-2.png
Tahitian Vanilla Tea,"3/4 oz. Monin Vanilla Crème Syrup
1/2 oz. pineapple juice
6 oz. fresh brewed tea
ice

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",cold_tea,1725660927_7586565.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/e/9/e96a44cb-82ba-4abe-b9d3-1c58bc43d40c-1.png
Tart Cherry Sparkling Green Tea,"3/4 oz. Monin Tart Cherry Syrup
5 oz. green tea
top club soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660933_4123297.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/c/4c800ef1-3b72-41c1-a993-4b01d67de489-2.png
Tart Cherry Tea Ade,"4 oz. lemonade
1/2 oz. Monin Tart Cherry Syrup
3 oz. fresh brewed tea

Pour ingredients into serving glass in order listed and stir.
Add ice and remaining ingredients in order listed.
Add garnish and serve.",cold_tea,1725660938_7610369.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/b/a/ba2d7d42-5d27-4afd-be73-74b6573a31b8-2.png
Texas Tea,"ice
1/2 oz. Monin Hickory Smoke Syrup
1/2 oz. Monin Mango Syrup
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",cold_tea,1725660944_3042278.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/3/033133e1-f27b-4679-99d5-efee3b605747-1_1.png
